1         	     0.00000000	-6.0032648e-015	     0.26180101	      2.0943923	 -0.00075000000	     0.25037000	   -0.015296300
2         	   0.0010000000	   0.0017399186	     0.26179455	      2.0944038	  -0.0011856250	     0.25037000	   -0.015296300
3         	   0.0020000000	   0.0034798176	     0.26178519	      2.0944204	  -0.0016212500	     0.25037000	   -0.015296300
4         	   0.0030000000	   0.0052196865	     0.26177292	      2.0944421	  -0.0020568750	     0.25037000	   -0.015296300
5         	   0.0040000000	   0.0069595147	     0.26175774	      2.0944691	  -0.0024925000	     0.25037000	   -0.015296300
6         	   0.0050000000	   0.0086992917	     0.26173966	      2.0945012	  -0.0029281250	     0.25037000	   -0.015296300
7         	   0.0060000000	    0.010439007	     0.26171867	      2.0945384	  -0.0033637500	     0.25037000	   -0.015296300
8         	   0.0070000000	    0.012178650	     0.26169477	      2.0945808	  -0.0037993750	     0.25037000	   -0.015296300
9         	   0.0080000000	    0.013918210	     0.26166796	      2.0946283	  -0.0042350000	     0.25037000	   -0.015296300
10        	   0.0090000000	    0.015657677	     0.26163825	      2.0946810	  -0.0046706250	     0.25037000	   -0.015296300
11        	    0.010000000	    0.017397040	     0.26160562	      2.0947389	  -0.0051062500	     0.25037000	   -0.015296300
12        	    0.011000000	    0.019136289	     0.26157008	      2.0948019	  -0.0055418750	     0.25037000	   -0.015296300
13        	    0.012000000	    0.020875413	     0.26153163	      2.0948701	  -0.0059775000	     0.25037000	   -0.015296300
14        	    0.013000000	    0.022614402	     0.26149027	      2.0949434	  -0.0064131250	     0.25037000	   -0.015296300
15        	    0.014000000	    0.024353245	     0.26144599	      2.0950219	  -0.0068487500	     0.25037000	   -0.015296300
16        	    0.015000000	    0.026091931	     0.26139880	      2.0951056	  -0.0072843750	     0.25037000	   -0.015296300
17        	    0.016000000	    0.027830451	     0.26134869	      2.0951944	  -0.0077200000	     0.25037000	   -0.015296300
18        	    0.017000000	    0.029568793	     0.26129567	      2.0952883	  -0.0081556250	     0.25037000	   -0.015296300
19        	    0.018000000	    0.031306948	     0.26123972	      2.0953874	  -0.0085912500	     0.25037000	   -0.015296300
20        	    0.019000000	    0.033044904	     0.26118086	      2.0954917	  -0.0090268750	     0.25037000	   -0.015296300
21        	    0.020000000	    0.034782651	     0.26111908	      2.0956011	  -0.0094625000	     0.25037000	   -0.015296300
22        	    0.021000000	    0.036520180	     0.26105437	      2.0957157	  -0.0098981250	     0.25037000	   -0.015296300
23        	    0.022000000	    0.038257479	     0.26098674	      2.0958354	   -0.010333750	     0.25037000	   -0.015296300
24        	    0.023000000	    0.039994537	     0.26091618	      2.0959603	   -0.010769375	     0.25037000	   -0.015296300
25        	    0.024000000	    0.041731346	     0.26084270	      2.0960904	   -0.011205000	     0.25037000	   -0.015296300
26        	    0.025000000	    0.043467893	     0.26076628	      2.0962256	   -0.011640625	     0.25037000	   -0.015296300
27        	    0.026000000	    0.045204169	     0.26068694	      2.0963659	   -0.012076250	     0.25037000	   -0.015296300
28        	    0.027000000	    0.046940163	     0.26060466	      2.0965115	   -0.012511875	     0.25037000	   -0.015296300
29        	    0.028000000	    0.048675866	     0.26051945	      2.0966621	   -0.012947500	     0.25037000	   -0.015296300
30        	    0.029000000	    0.050411265	     0.26043130	      2.0968180	   -0.013383125	     0.25037000	   -0.015296300
31        	    0.030000000	    0.052146352	     0.26034021	      2.0969789	   -0.013818750	     0.25037000	   -0.015296300
32        	    0.031000000	    0.053881116	     0.26024617	      2.0971451	   -0.014254375	     0.25037000	   -0.015296300
33        	    0.032000000	    0.055615546	     0.26014920	      2.0973164	   -0.014690000	     0.25037000	   -0.015296300
34        	    0.033000000	    0.057349632	     0.26004928	      2.0974928	   -0.015125625	     0.25037000	   -0.015296300
35        	    0.034000000	    0.059083364	     0.25994641	      2.0976744	   -0.015561250	     0.25037000	   -0.015296300
36        	    0.035000000	    0.060816732	     0.25984059	      2.0978612	   -0.015996875	     0.25037000	   -0.015296300
37        	    0.036000000	    0.062549725	     0.25973181	      2.0980531	   -0.016432500	     0.25037000	   -0.015296300
38        	    0.037000000	    0.064282332	     0.25962008	      2.0982502	   -0.016868125	     0.25037000	   -0.015296300
39        	    0.038000000	    0.066014545	     0.25950539	      2.0984524	   -0.017303750	     0.25037000	   -0.015296300
40        	    0.039000000	    0.067746351	     0.25938774	      2.0986598	   -0.017739375	     0.25037000	   -0.015296300
41        	    0.040000000	    0.069477742	     0.25926712	      2.0988724	   -0.018175000	     0.25037000	   -0.015296300
42        	    0.041000000	    0.071208707	     0.25914354	      2.0990901	   -0.018610625	     0.25037000	   -0.015296300
