0.0000000000	0.0029955576	0.2617210657	2.0943825387	-0.0007500000	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0029955576
0.0010000000	0.0047354561	0.2617146089	2.0943939943	-0.0011856250	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0047354561
0.0020000000	0.0064753259	0.2617052457	2.0944106063	-0.0016212500	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0064753259
0.0030000000	0.0082151565	0.2616929757	2.0944323746	-0.0020568750	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0082151565
0.0040000000	0.0099549373	0.2616777988	2.0944592992	-0.0024925000	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0099549373
0.0050000000	0.0116946579	0.2616597145	2.0944913801	-0.0029281250	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0116946579
0.0060000000	0.0134343078	0.2616387224	2.0945286173	-0.0033637500	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0134343078
0.0070000000	0.0151738763	0.2616148220	2.0945710108	-0.0037993750	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0151738763
0.0080000000	0.0169133529	0.2615880127	2.0946185606	-0.0042350000	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0169133529
0.0090000000	0.0186527272	0.2615582939	2.0946712667	-0.0046706250	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0186527272
0.0100000000	0.0203919886	0.2615256648	2.0947291290	-0.0051062500	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0203919886
0.0110000000	0.0221311267	0.2614901246	2.0947921475	-0.0055418750	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0221311267
0.0120000000	0.0238701309	0.2614516726	2.0948603223	-0.0059775000	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0238701309
0.0130000000	0.0256089906	0.2614103077	2.0949336533	-0.0064131250	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0256089906
0.0140000000	0.0273476955	0.2613660290	2.0950121405	-0.0068487500	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0273476955
0.0150000000	0.0290862350	0.2613188353	2.0950957839	-0.0072843750	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0290862350
0.0160000000	0.0308245987	0.2612687256	2.0951845834	-0.0077200000	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0308245987
0.0170000000	0.0325627760	0.2612156987	2.0952785391	-0.0081556250	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0325627760
0.0180000000	0.0343007565	0.2611597532	2.0953776509	-0.0085912500	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0343007565
0.0190000000	0.0360385298	0.2611008878	2.0954819189	-0.0090268750	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0360385298
0.0200000000	0.0377760853	0.2610391010	2.0955913429	-0.0094625000	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0377760853
0.0210000000	0.0395134126	0.2609743915	2.0957059230	-0.0098981250	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0395134126
0.0220000000	0.0412505013	0.2609067575	2.0958256591	-0.0103337500	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0412505013
0.0230000000	0.0429873410	0.2608361975	2.0959505513	-0.0107693750	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0429873410
0.0240000000	0.0447239212	0.2607627098	2.0960805996	-0.0112050000	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0447239212
0.0250000000	0.0464602315	0.2606862926	2.0962158038	-0.0116406250	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0464602315
0.0260000000	0.0481962615	0.2606069440	2.0963561640	-0.0120762500	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0481962615
0.0270000000	0.0499320008	0.2605246621	2.0965016802	-0.0125118750	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0499320008
0.0280000000	0.0516674391	0.2604394449	2.0966523524	-0.0129475000	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0516674391
0.0290000000	0.0534025659	0.2603512904	2.0968081806	-0.0133831250	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0534025659
0.0300000000	0.0551373709	0.2602601964	2.0969691647	-0.0138187500	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0551373709
0.0310000000	0.0568718438	0.2601661607	2.0971353047	-0.0142543750	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0568718438
0.0320000000	0.0586059742	0.2600691810	2.0973066007	-0.0146900000	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0586059742
0.0330000000	0.0603397518	0.2599692550	2.0974830526	-0.0151256250	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0603397518
0.0340000000	0.0620731662	0.2598663803	2.0976646605	-0.0155612500	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0620731662
0.0350000000	0.0638062072	0.2597605543	2.0978514243	-0.0159968750	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0638062072
0.0360000000	0.0655388646	0.2596517746	2.0980433440	-0.0164325000	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0655388646
0.0370000000	0.0672711279	0.2595400384	2.0982404198	-0.0168681250	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0672711279
0.0380000000	0.0690029870	0.2594253430	2.0984426514	-0.0173037500	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0690029870
0.0390000000	0.0707344316	0.2593076858	2.0986500391	-0.0177393750	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0707344316
0.0400000000	0.0724654515	0.2591870637	2.0988625828	-0.0181750000	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0724654515
0.0410000000	0.0741960364	0.2590634740	2.0990802826	-0.0186106250	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0741960364
0.0420000000	0.0759261763	0.2589369135	2.0993031384	-0.0190462500	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0759261763
0.0430000000	0.0776558608	0.2588073792	2.0995311503	-0.0194818750	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0776558608
0.0440000000	0.0793850799	0.2586748681	2.0997643184	-0.0199175000	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0793850799
0.0450000000	0.0811138233	0.2585393768	2.1000026427	-0.0203531250	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0811138233
0.0460000000	0.0828420810	0.2584009020	2.1002461232	-0.0207887500	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0828420810
0.0470000000	0.0845698428	0.2582594405	2.1004947600	-0.0212243750	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0845698428
0.0480000000	0.0862970986	0.2581149887	2.1007485533	-0.0216600000	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0862970986
0.0490000000	0.0880238384	0.2579675433	2.1010075030	-0.0220956250	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0880238384
0.0500000000	0.0897500521	0.2578171004	2.1012716092	-0.0225312500	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0897500521
0.0510000000	0.0914757296	0.2576636567	2.1015408721	-0.0229668750	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0914757296
0.0520000000	0.0932008610	0.2575072082	2.1018152916	-0.0234025000	0.2503700000	-0.0152963000	0.0000000000	-0.0000000000	0.0932008610
